,text_pl,text_en
71,sposoby przygotowani marchwi w różnych potrawach oraz jej wartości odżywcze marchew jest smaczna oraz zdrowa kucharkakucharz przedstawiają różne możliwe przygotowania marchwi tym samym mówiąc o jej różnych efektach prozdrowotnych łatwe przepisy na przygotowanie marchwii dbania i zdrowie zdrowego i smacznego odżywiania,ways carrots prepared in a variety of dishes and the nutritional value of carrots is a delicious and healthy kucharkakucharz illustrate various possible preparation carrot thus speaking of its various health-promoting effects of easy to prepare recipes for carrot health care and a healthy and tasty nutrition
72,osoby spożywające marchew i pokazujące jej dobre strony propagowanie korzyści wynikających z jedzenia marchwi spożywanie marchwi pokazywanie jak dobrze działa na skórę osoba robiąca na przykład szejkasok z marchwi do śniadania wraz ze swoją rodziną wszyscy pijący sok  idea korzyści wynikających z jedzenia marchwi,"people who eat carrots and showing its good side to promote the benefits of eating carrots eating carrots showing how well it works on the skin, for example, the person doing szejkasok carrot to breakfast with his family all the juice drinker idea of ​​the benefits of eating carrots"
73,marchew pole uprawne słońce marchew jest zdrowa i ważna w codziennej diecie prezentacja pola przez rolnika naturę zdrowy tryb życia,carrots carrots farmland sun is healthy and important in the daily diet presentation of a field by a farmer nature of a healthy lifestyle
74,plusy w spożywaniu marchwi  zachęcający  osoba mówiła co daje jedzenie marchwi  zachęcenie do jedzenia zdrowej żywności  zachęcenie do jedzenia zdrowo,pros in eating carrots to encourage the person she gives eating carrots to encourage eating healthy food to encourage healthy eating
75,chciałbym oglądać w jakich warunkach są one uprawiane miała by ona dać do zrozumienia widzowi że marchwie są dla nas zdrowe mogliby być to zadowoleni ludzie jedzący marchew chciałbym zobaczyć jak wiele pozytywnych dla organizmu człowiekasubstancji ma marchew zdrowie jest bardzo ważne w życiupowinniśmy o siebie dbać wybierając zdrową żywność,I would like to see the conditions in which they are grown have to be given to understand viewer that carrots are healthy for us would be happy people eating carrots would like to see as many positive for the organism człowiekasubstancji has carrots health is very important in życiupowinniśmy take care of yourself by selecting healthy food
76,przede wszystkim naturalność ponieważ nie  lubię sztucznego wyolbrzymienia  np jak ktoś z takiej marchewki próbuje zrobić coś niezwykłego budzi to pewnego rodzaju zażenowanie   patrząc na to że to prosty produkt to i prosty przekaz np wychodowanie w dobrych warunkach bez użycia różnego rodzaju chemii  akcja powinna się rozgrywać w zwykłym domowym ogródku zobaczyć jak wiele jest sposobów na wykorzystanie marchewki często zapomnianych przez młodych ludzi poczynając od wielu polskich dań takich jak rosół sałatka jarzynowa po surówki i soki    wartości zdrowego odżywiania się i zwrócenia uwagi na polskie warzywa które każdy może mieć w swoim ogrodzie i przetwarzać na wiele sposobów,primarily natural because I do not like artificial exaggerations such as someone with such a carrot trying to do something extraordinary raises a kind of embarrassment looking at it that this simple product is and simple message such wychodowanie in good conditions without the use of various types of chemical action should be played in the ordinary home garden to see how many ways to use carrots often forgotten by young people as of many Polish dishes such as chicken soup salad the salads and juices of healthy eating and pay attention to the Polish vegetables that everyone can have in your garden and process for many ways
77,świeże soczyste warzywo lekki przyjemny żeby marchewki spadały z nieba olbrzymie soczyste marchewki jedz świeże warzywa  będziesz wielki,vegetable fresh juicy carrots to a pleasant light fall from the sky huge juicy carrot eat fresh vegetables will be great
78,na pewno samą marchew najlepiej dużą i zgrabną ale swojską lekko przybrudzoną mocno pomarańczową do tego co może mi dać kupienie tej marchwi co mogę z nią zrobić jakie zawiera witaminy marchew jest zdrowa i smaczna można ją przyżądzić na wiele sposobów może jakiś pokaz kulinarny prezentacja dania z marchewką odpowiedź jak pyt  odpowiedź jak pyt,certainly the same carrot best large and shapely but homely lightly soiled tight orange to what can give me to buy the carrots I can do with it that contains vitamins carrots is healthy and tasty it can be przyżądzić many ways can a culinary demonstration presentation of the dishes with carrots answer question as the answer to question
79,proces rośnięcia marchwi pokazać że marchew jest zdrowa ludzie jedzący marchewpijący sok z marchwi polską wieś miałaby pokazać że marchew jest zdrowa,process show that carrots grow carrots are healthy eaters marchewpijący carrot juice Polish village would have to show that it is healthy carrots
80,proces uprawy marchwi pokazanie rolników  zachęcanie do spożywania warzyw  taka sama odpowiedź jak do pytania  taka sama odpowiedź jak do pytania   popieranie rolnictwa,show the process of growing carrot to encourage farmers to consume vegetables the same as the answer to the question the same answer to the question as to promote agriculture
81,soczyste zdrowe marchewki z nacią marchewka jest zdrowa i fajnie chrupie marzy mi się jakiś zakręcony królik i jego przygody jw jedzenie warzyw wcale nie jest nudne,healthy juicy carrots with carrot incision is healthy and fun crunches I dream of a rabbit and curled above his adventures eating vegetables is not boring
82,źródło rolnik  jedz to co prawdziwe a nie ładne  rolnik wyciąga z ziemi marchew marchew nie jest idealna ale prawdziwa  rolnika niekoniecznie przystojnego ciągnik niekoniecznie czysty prawda o produkcie jest kluczowa nie wybierajmy produktów oczami,Source farmer eat what is true and not a nice farmer pulls from the ground carrots carrots is not ideal but the real farmer's tractor necessarily handsome necessarily pure truth about the product is critical eyes do not choose products
83,produkcje różny uprawa maszynami rolniczymi uprawe wszelakie,production of various crop cultivation all kinds of agricultural machinery
84,szczegóły dotyczące sposobu uprawy promocja zdrowego odżywiania i ekologicznych upraw z ograniczeniem używania środków chemicznych chciałbym aby ukazano wszystkie etapy produkcji chciałbym zobaczyć urywek z każdego etapu od nasion po dojrzałe marchwie gotowe do transportu zdrowe i ekologiczne jedzenie,details on how to promote healthy eating crops and organic crops with limited use of chemicals would like to shown all stages of production I would like to see the passage of each stage of the seeds mature carrots ready to transport healthy and organic food
85,uprawę marchwii ludzi jedzących marchew jedzenie marchwii jest zdrowe  marchew byłaby jedzona i uprawiana pięknie rosnącą marchew ludzi jeżdżących zdrową marchew jedzenie marchwii jest zdrowe,cultivation of carrot people eating carrots carrots is healthy food would be eaten carrots and carrot growing beautifully cultivated people riding healthy eating carrots carrots is healthy
86,skąd pochodzi uprawa czy jest uprawiana w polsce czy jest ekologiczna i bez gmo zachęcający do wspierania polskich firm by osoba np właściciel firmy opowiadała o wartościach firmy i czym się kieruje przy produkcji swojego produktu marchew pola osobę żeby uprawy były bez gmo i ekologiczne,where it comes from cultivation and is grown in Poland and whether it is organic with no GMO encouraging Polish companies to support that a person such as a business owner talked about the company's values ​​and what directs the production of its product to the person carrots field crops were without GMO and organic
87,pole uprawne i marchewki  informacje o przecenie wyrywanie marchwi z ziemi  farmera zdrowe odżywianie,farmland and carrots information devaluated pulling carrots out of the ground farmer healthy eating
88,kompozycja naturalnych barw nawiązujących do ziemi natury ukazanie procesu hodowli np timelapse przyblizający rozrost korzeni zawarte dźwięki typu łamanie marchwi ptaki na wsi  wpisanie w kompozycje wiejską i naturalną przekaz nawiązywałby do promocji polskiej marchwi wspieranie rynku miejscowego reklama ukazywałaby ludzkie dłonie przekładające produkt ludzkie spokojne twarze,"composition of natural colors referring to the nature of the ground to show the culture process such timelapse approximates root growth included the sounds of breaking type of carrot birds enter the country in rural and natural compositions nawiązywałby message to the promotion of Polish carrot to support the local advertising market arc or by human hands, the product translates peaceful human faces"
